iter	Logloss
193	0.03074342746
194	0.03065673424
195	0.03037565632
196	0.03025736096
197	0.03007595818
198	0.0300188766
199	0.02998996833
200	0.02989389696
201	0.02978683319
202	0.0297122913
203	0.02936409626
204	0.02930059888
205	0.02910328047
206	0.02876317625
207	0.02859735139
208	0.02837187992
209	0.0282748397
210	0.02807054202
211	0.02803530993
212	0.02785076544
213	0.02759137774
214	0.02749145617
215	0.02734978206
216	0.02687948525
217	0.02683148169
218	0.02655490546
219	0.02608837152
220	0.02604696487
221	0.02586318268
222	0.02581325717
223	0.02541939782
224	0.02535668632
225	0.02523765773
226	0.02507247462
227	0.02487587439
228	0.02478844492
229	0.02454515309
230	0.02444654868
231	0.02431813824
232	0.02415568606
233	0.02412812494
234	0.02408173717
235	0.02400222337
236	0.02395254991
237	0.02386699521
238	0.02371976044
239	0.02353713734
240	0.02346924939
241	0.02340767836
242	0.02328898754
243	0.02306943336
244	0.02301517953
245	0.02294478805
246	0.02275641049
247	0.02253375861
248	0.02252061997
249	0.02242057025
250	0.02229821734
251	0.02220307289
252	0.021971501
253	0.02180112276
254	0.02162301968
255	0.02152398076
256	0.02139283556
257	0.02133550868
258	0.02128463077
259	0.02122803695
260	0.02119752949
261	0.02108106225
262	0.02098841313
263	0.02090584434
264	0.02083587609
265	0.02076374563
266	0.02067661424
267	0.02063853897
268	0.02036933509
269	0.0201853326
270	0.02013442612
271	0.02008802809
272	0.01992416086
273	0.01989015517
274	0.01984641124
275	0.019732273
276	0.01970318392
277	0.01963439004
278	0.01945551686
279	0.01928749098
280	0.01923221819
281	0.01920597828
282	0.01906111454
283	0.0189927697
284	0.0189319558
285	0.01888282052
286	0.01881639815
287	0.01874123186
288	0.01868571539
289	0.01851769
290	0.01849562351
291	0.01846147663
292	0.01841800188
293	0.01813329465
294	0.0180654509
295	0.01803401411
296	0.01799984396
297	0.0179108363
298	0.01786367527
299	0.01776946833
300	0.01773093094
301	0.01767714055
302	0.01763302869
303	0.01760723253
304	0.01756508313
305	0.01752231091
306	0.01748742198
307	0.01745769221
308	0.01743021523
309	0.01737650065
310	0.01730828641
311	0.0172187301
312	0.0171695811
313	0.01711479349
314	0.01706138042
315	0.01701560272
316	0.01696699727
317	0.01691702963
318	0.01688393851
319	0.01685310179
320	0.01683418586
321	0.01680128414
322	0.0167556614
323	0.01672526688
324	0.01668323958
325	0.01665603448
326	0.01662610072
327	0.01657039536
328	0.01655073271
329	0.01651104174
330	0.01647614862
331	0.01645549655
332	0.01643692107
333	0.01639266224
334	0.01635693767
335	0.01633092922
336	0.01631671285
337	0.01628319379
338	0.01623999655
339	0.01620311879
340	0.01618213877
341	0.01614571551
342	0.01612877743
343	0.01610623531
344	0.01608853911
345	0.01606618736
346	0.01603951127
347	0.01601506999
348	0.01599385777
349	0.01595295982
350	0.01591354249
351	0.01589461017
352	0.01588274404
353	0.01584549692
354	0.01582762654
355	0.01581263819
356	0.01577743705
357	0.01575982646
358	0.01572621956
359	0.0157124587
360	0.01569524794
361	0.01566336591
362	0.01564775699
363	0.01563362183
364	0.01560341891
365	0.01557420743
366	0.01554595338
367	0.01553386134
368	0.01552077269
369	0.01550794339
370	0.01548113682
371	0.01544643762
372	0.01542202424
373	0.01538759305
374	0.01533756623
375	0.01532152505
376	0.01530976539
377	0.01528443268
378	0.01527356176
379	0.01525961133
380	0.01523690714
381	0.01522668727
382	0.01517551547
383	0.01516561231
384	0.01515561772
385	0.0151458441
386	0.01512463
387	0.01511465937
388	0.01504267878
389	0.01503345791
390	0.0150245623
391	0.01501380835
392	0.01494382648
393	0.01492473877
394	0.01491553704
395	0.0148949872
396	0.01488604439
397	0.01487716192
398	0.01471370842
399	0.01469428755
400	0.01468414683
401	0.0146744879
402	0.01465797141
403	0.01464956908
404	0.01458488029
405	0.01457561152
406	0.01456038192
407	0.01455133573
408	0.01454222141
409	0.0144802279
410	0.01446470588
411	0.01445026168
412	0.01439064931
413	0.0143831981
414	0.01432453709
415	0.01430709021
416	0.01416004881
417	0.01414325489
418	0.01408783541
419	0.01407240479
420	0.01405739197
421	0.01404957671
422	0.01399587813
423	0.01394437928
424	0.01392942066
425	0.0139200593
426	0.013520296
427	0.01347023646
428	0.01342249446
429	0.0134081896
430	0.01339430237
431	0.01326463576
432	0.01325121062
433	0.01320561019
434	0.01319254347
435	0.01314745871
436	0.01310427079
437	0.01309543934
438	0.01289348477
439	0.01285092404
440	0.0127263167
441	0.0126842864
442	0.01264378152
443	0.01245669313
444	0.01232685292
445	0.01231946593
446	0.01230778478
447	0.01229642018
448	0.01228943689
449	0.01227845156
450	0.01198838666
451	0.01193565898
452	0.01182776455
453	0.01179083377
454	0.0116827885
455	0.01167537273
456	0.01166910856
457	0.01163259621
458	0.01162638909
459	0.01162122032
460	0.01153958124
461	0.01153437275
462	0.01149880331
463	0.01149282714
464	0.01148700842
465	0.0114819689
466	0.01144771145
467	0.01143400069
468	0.0113057395
469	0.01127233427
470	0.01126599763
471	0.01122840003
472	0.01115235256
473	0.01114679115
474	0.01114098493
475	0.01112526544
