iter	Logloss
206	0.06591188284
207	0.06506997904
208	0.06481720139
209	0.06447103469
210	0.06418768113
211	0.06404621599
212	0.06384542077
213	0.06381735634
214	0.06361456408
215	0.06322795043
216	0.06200448664
217	0.06192848304
218	0.06137506232
219	0.06111070036
220	0.06094068155
221	0.06076258995
222	0.06051981816
223	0.06048996364
224	0.06006824042
225	0.0595854161
226	0.05927088903
227	0.05901508261
228	0.05887715434
229	0.05875138139
230	0.05857757184
231	0.05820302491
232	0.05775336306
233	0.05748512526
234	0.05739661947
235	0.05680436746
236	0.05645875074
237	0.05625431556
238	0.05610229702
239	0.05591781773
240	0.05570565471
241	0.05516385788
242	0.05512505278
243	0.05457263535
244	0.05423887034
245	0.05382342716
246	0.05367871639
247	0.05345090032
248	0.05314481299
249	0.05298986635
250	0.05289371113
251	0.05256479849
252	0.05212388925
253	0.05197661478
254	0.05183217472
255	0.05179565534
256	0.05176360857
257	0.05163054063
258	0.05144500422
259	0.05108664158
260	0.05095020339
261	0.05091628862
262	0.05067775425
263	0.05047128938
264	0.05011002141
265	0.05000046366
266	0.0496008328
267	0.04930547873
268	0.04905029588
269	0.04887085199
270	0.04835962868
271	0.04813208823
272	0.04782590066
273	0.04776288303
274	0.04680458935
275	0.04655669626
276	0.04651379273
277	0.04648407567
278	0.04597663187
279	0.0459309024
280	0.04581191757
281	0.04579956652
282	0.04539983952
283	0.04527057926
284	0.04522006003
285	0.04499360168
286	0.04471357523
287	0.04443367196
288	0.04437060953
289	0.04403123617
290	0.04397097213
291	0.04380514367
292	0.04363354516
293	0.04302833537
294	0.04296142228
295	0.04278925732
296	0.042475142
297	0.04226319639
298	0.04131060672
299	0.0411701106
300	0.04085772575
301	0.04045225173
302	0.04038557458
303	0.03985735456
304	0.0396416856
305	0.03946776846
306	0.03935075396
307	0.03885107105
308	0.0383392866
309	0.03811955103
310	0.03763334272
311	0.03731625874
312	0.03714833042
313	0.03686487887
314	0.03679233994
315	0.03668819877
316	0.03639715105
317	0.03633732423
318	0.03625462645
319	0.03601911558
320	0.03542959416
321	0.0351657605
322	0.03499448996
323	0.03452929642
324	0.03422542542
325	0.03378500793
326	0.03369041875
327	0.0336137055
328	0.03323284465
329	0.03301598794
330	0.03288658431
331	0.03277215645
332	0.03271140813
333	0.03264980586
334	0.03250697125
335	0.0323953333
336	0.03234246478
337	0.03211224119
338	0.0320054881
339	0.03194139253
340	0.03164885722
341	0.0315586715
342	0.03147843943
343	0.03140158923
344	0.03136760021
345	0.03115539895
346	0.03104769617
347	0.03057717556
348	0.03049934409
349	0.03042345706
350	0.03033320457
351	0.0302827044
352	0.03022093171
353	0.03006961593
354	0.02979158241
355	0.02937107972
356	0.02927098048
357	0.02921045464
358	0.02916523787
359	0.02907887857
360	0.02902585202
361	0.02865349579
362	0.02858011884
363	0.0285191705
364	0.02846419176
365	0.02841371603
366	0.02818123701
367	0.02812472552
368	0.02803253058
369	0.02797525669
370	0.0279002764
371	0.02784347837
372	0.0277843993
373	0.0276538253
374	0.02759733137
375	0.02754160398
376	0.02749184823
377	0.02740991045
378	0.02735808019
379	0.02730629691
380	0.02725583518
381	0.02718364053
382	0.0271350224
383	0.02708949757
384	0.02697187115
385	0.02692646287
386	0.02688084787
387	0.02677064864
388	0.02664752463
389	0.02660395627
390	0.02656061653
391	0.02645532956
392	0.0264149273
393	0.0262962608
394	0.02620232567
395	0.02615959187
396	0.02612078069
397	0.02608001911
398	0.02604305014
399	0.02584155669
400	0.02580657593
401	0.02576839449
402	0.02572990359
403	0.02563430547
404	0.02559837744
405	0.02549158818
406	0.02546087583
407	0.02542748179
408	0.02539294654
409	0.02535765997
410	0.02525647061
411	0.02515655316
412	0.02512406276
413	0.02502827362
414	0.02499777879
415	0.02490086347
416	0.02487373431
417	0.0245799227
418	0.02454898093
419	0.02452048863
420	0.02434224547
421	0.02431262941
422	0.0242233051
423	0.02413477204
424	0.02410449673
425	0.02401767017
426	0.02393222688
427	0.02390453746
428	0.02388028785
429	0.02379637424
430	0.02371557015
431	0.02368955645
432	0.02366205526
433	0.02363864913
434	0.02317250236
435	0.02309860741
436	0.02307560799
437	0.02305271963
438	0.02297561637
439	0.02295081469
440	0.022788878
441	0.02271369042
442	0.02268873231
443	0.02266239239
444	0.02259052293
445	0.02256685615
446	0.02227428807
447	0.02211885414
448	0.02209314394
449	0.02193057217
450	0.02191304171
451	0.02188643764
452	0.02186826075
453	0.021799115
454	0.02178269823
455	0.02175752216
456	0.02147819722
457	0.02133291243
458	0.02130936198
459	0.02129316769
460	0.02122406122
461	0.02090977276
462	0.02084346991
463	0.02081979546
464	0.02079818843
465	0.0207762473
466	0.02076029348
467	0.02073774941
468	0.02059870917
469	0.0205829615
470	0.0205599719
471	0.02054809173
472	0.0202025016
473	0.02018734933
474	0.02017536523
475	0.02011224183
476	0.02010166072
477	0.02009096009
478	0.01974642394
479	0.01968405883
480	0.01966241166
481	0.01960302301
482	0.01929491269
483	0.01927571834
484	0.01921537147
485	0.0191569539
486	0.01884311281
487	0.01878519923
488	0.01876733656
489	0.01874746977
490	0.01873525484
491	0.0186804649
492	0.01862551409
493	0.01861550549
494	0.01856212563
495	0.01832620212
496	0.0183181122
497	0.01831052391
498	0.01829328234
499	0.01828579382
500	0.01823348127
501	0.01822220089
502	0.0182064775
503	0.018199218
504	0.01790899143
505	0.01785651467
506	0.01784012587
507	0.0177899188
508	0.01774127844
509	0.01772629151
510	0.01767780453
511	0.01763074294
512	0.01762025099
513	0.01735797197
514	0.01709137509
515	0.01704200486
516	0.01702708511
517	0.01697868373
518	0.01693091271
519	0.01691525433
520	0.01671738791
521	0.01670713545
522	0.01666001099
523	0.01665311838
524	0.01663917183
525	0.01659301529
526	0.01658644401
527	0.01654222151
528	0.01622280068
529	0.01617800901
530	0.01616456667
531	0.01615150694
532	0.01614534096
533	0.01610341358
534	0.01609123245
535	0.01608554053
536	0.01607074003
537	0.0160651752
538	0.01592385787
539	0.01588360915
540	0.01566606297
541	0.01543213469
542	0.015391598
543	0.01537862053
544	0.01536592818
545	0.01532687758
546	0.01510833529
547	0.01507013655
548	0.01505829539
549	0.01502194456
550	0.01501486895
551	0.01473407292
552	0.01469602594
553	0.01468568346
554	0.01464888105
555	0.0146130961
556	0.0146028832
557	0.01459781018
558	0.01459296021
559	0.01458229858
560	0.0143828989
561	0.01434718535
562	0.01433648165
563	0.01412051541
564	0.01410931258
565	0.01407460018
566	0.0140701659
567	0.01405945976
568	0.01405523974
569	0.01405095201
570	0.0140405777
571	0.01400664817
572	0.01400240295
573	0.01396988465
574	0.01396577413
575	0.01395615685
576	0.01376807421
577	0.01373504789
578	0.0137032415
579	0.01361781161
580	0.01353945044
581	0.01329893419
582	0.01326649457
583	0.01325722808
584	0.01324777971
585	0.01321673998
586	0.0132083679
587	0.01317832214
588	0.01317385209
589	0.0129511379
590	0.01292072102
591	0.0129116455
592	0.01280479297
593	0.01268615187
594	0.01265668639
595	0.0126280856
596	0.0126003971
597	0.01239656433
598	0.01238785163
599	0.01235972493
600	0.01235218131
601	0.01232488983
602	0.01231718846
603	0.01229030158
604	0.01215375911
605	0.01212718013
606	0.01211911291
607	0.01209358351
608	0.01199927687
609	0.01181113061
610	0.01178526369
611	0.01177752336
612	0.01175227044
613	0.01172777085
614	0.01172038782
615	0.01161857856
616	0.01159441453
617	0.01157066145
618	0.01150754059
619	0.01150095661
620	0.01147776336
621	0.01138162096
622	0.01137454307
623	0.01136756408
624	0.01136073423
625	0.01119112113
626	0.01116739032
627	0.01116030962
628	0.0111372564
629	0.01111464838
630	0.01099841432
631	0.01099171839
632	0.01096937056
633	0.01096279008
634	0.01094115469
635	0.0109346385
636	0.01084588077
637	0.01082480092
638	0.01073978522
639	0.01073349934
640	0.01071227311
641	0.01070604129
642	0.01070002113
643	0.01067957954
644	0.01067343968
645	0.0106535884
646	0.01057631212
647	0.01042207305
648	0.01040151173
649	0.01038190866
650	0.01027474335
651	0.010268545
652	0.0102626611
653	0.01014885966
654	0.01012991149
655	0.01011134763
656	0.009972304409
657	0.009966068407
658	0.009947308729
659	0.009941676482
660	0.009882827507
661	0.009876964187
662	0.009873889469
663	0.009822282061
664	0.009816542518
665	0.009811005785
666	0.009810989707
667	0.009809239085
668	0.009807598741
669	0.009789499194
670	0.009738459232
671	0.009738408689
672	0.009737130869
673	0.009737183073
674	0.009736431529
675	0.009736385236
676	0.009733860601
677	0.009730933441
678	0.009659635181
679	0.009641587143
680	0.009636711325
681	0.009584184803
682	0.00958084941
683	0.009511846322
684	0.009414259787
685	0.00939693062
686	0.009380155756
687	0.009265515579
688	0.009260420683
689	0.009244090186
690	0.009239769236
691	0.009146273046
692	0.009129925599
693	0.00901344887
694	0.008997795026
695	0.008982341733
696	0.008977825545
697	0.008882518452
698	0.008877579675
699	0.008862195489
700	0.008847518918
701	0.008843025332
702	0.008828585305
703	0.008742077076
704	0.008650841735
705	0.00863579382
706	0.008631366053
707	0.008616481903
708	0.008612145761
709	0.008608055735
710	0.008505938296
